STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
SC;SC0013;CLARENDON;CLARENDON COUNTY LIBRARY SYSTEM;215 N. BROOKS ST.;MANNING;29102;8034358633;42997;-802105;3369957
SC;SC0014;COLLETON;COLLETON COUNTY MEMORIAL LIBRARY;600 HAMPTON STREET;WALTERBORO;29488;8435495621;99664;-806569;3290171
SC;SC0015;DARLINGTON;DARLINGTON COUNTY LIBRARY SYSTEM;204 N. MAIN STREET;DARLINGTON;29532;8433984940;279609;-798726;3430489
SC;SC0016;DILLON;DILLON COUNTY LIBRARY SYSTEM;600 EAST MAIN STREET;DILLON;29536;8437740330;101807;-793668;3441438
SC;SC0017;DORCHESTER;DORCHESTER COUNTY LIBRARY SYSTEM;506 N. PARLER AVENUE;ST. GEORGE;29477;8435639189;279053;-805716;3318831
SC;SC0018;FAIRFIELD;FAIRFIELD COUNTY LIBRARY;300 W. WASHINGTON STREET;WINNSBORO;29180;8036354971;72321;-810897;3437972
SC;SC0019;FLORENCE;FLORENCE COUNTY LIBRARY SYSTEM;509 SOUTH DARGAN STREET;FLORENCE;29506;8436628424;468451;-797653;3418924
SC;SC0020;GEORGETOWN;GEORGETOWN COUNTY LIBRARY;405 CLELAND STREET;GEORGETOWN;29440;8435453300;210683;-792848;3337359
SC;SC0021;GREENVILLE;GREENVILLE COUNTY LIBRARY SYSTEM;25 HERITAGE GREEN PLACE;GREENVILLE;29601;8645279240;1597586;-824015;3485671
SC;SC0022;HORRY;HORRY COUNTY MEMORIAL LIBRARY;1008 5TH AVENUE;CONWAY;29526;8439155285;625657;-790477;3383743
SC;SC0023;KERSHAW;KERSHAW COUNTY LIBRARY;1304 BROAD STREET;CAMDEN;29020;8034251508;159530;-806074;3424996
SC;SC0024;LANCASTER;LANCASTER COUNTY LIBRARY SYSTEM;313 S. WHITE ST.;LANCASTER;29720;8032851502;326625;-807681;3471789
SC;SC0025;LARURENS;LAURENS COUNTY LIBRARY SYSTEM;1017 WEST MAIN STREET;LAURENS;29360;8646817323;122198;-82035;3449348
SC;SC0026;LEE;LEE COUNTY PUBLIC LIBRARY SYSTEM;200 NORTH MAIN STREET;BISHOPVILLE;29010;8034845921;21529;-802474;3421895
SC;SC0027;LEXINGTON;LEXINGTON COUNTY PUBLIC LIBRARY SYSTEM;5440 AUGUSTA ROAD;LEXINGTON;29072;8037852600;731753;-812197;3397453
SC;SC0028;MCCORMICK;MCCORMICK COUNTY LIBRARY SYSTEM;201 RAILROAD AVE.;MCCORMICK;29835;8648522821;35201;-822966;3391439
SC;SC0029;MARION;MARION COUNTY LIBRARY SYSTEM;101 EAST COURT STREET;MARION;29571;8434238300;52743;-793997;3417822
SC;SC0030;MARLBORO;MARLBORO COUNTY LIBRARY SYSTEM;203 FAYETTEVILLE AVENUE;BENNETTSVILLE;29512;8434795630;70480;-796822;3461429
SC;SC0032;OCONEE;OCONEE COUNTY PUBLIC LIBRARY;501 W S BROAD ST;WALHALLA;29691;8646384133;225158;-830723;3476479
SC;SC0033;ORANGEBURG;ORANGEBURG COUNTY LIBRARY COMMISSION;510 LOUIS STREET;ORANGEBURG;29115;8035314636;162878;-808623;3349564
SC;SC0034;PICKENS;PICKENS COUNTY LIBRARY SYSTEM;304 BILTMORE ROAD;EASLEY;29640;8648507077;370451;-8258;348261
SC;SC0035;RICHLAND;RICHLAND COUNTY PUBLIC LIBRARY;1431 ASSEMBLY STREET;COLUMBIA;29201;8037999084;1693503;-810368;3400405
SC;SC0036;SPARTANBURG;SPARTANBURG COUNTY PUBLIC LIBRARY SYSTEM;151 S. CHURCH STREET;SPARTANBURG;29306;8645963511;1195642;-819311;3494857
SC;SC0037;SUMTER;SUMTER COUNTY PUBLIC LIBRARY SYSTEM;111 N. HARVIN STREET;SUMTER;29150;8037737273;181350;-803398;3392245
SC;SC0038;UNION;UNION COUNTY LIBRARY SYSTEM;300 EAST SOUTH STREET;UNION;29379;8644277140;33899;-816208;3471348
SC;SC0039;WILLIAMSBURG;WILLIAMSBURG COUNTY LIBRARY SYSTEM;215 NORTH JACKSON STREET;KINGSTREE;29556;8433555946;65819;-798323;3366504
SC;SC0040;YORK;YORK COUNTY LIBRARY SYSTEM;138 EAST BLACK STREET;ROCK HILL;29730;8039815858;559440;-810281;3492495
SC;SC8001;NEWBERRY;NEWBERRY COUNTY LIBRARY SYSTEM;1100 FRIEND STREET;NEWBERRY;29108;8032760854;44984;-816198;3427351
SC;SC8002;SALUDA;SALUDA COUNTY LIBRARY SYSTEM;101 S MAIN STREET;SALUDA;29138;8644454500;22925;-81772;3400147
SC;SC8003;ABBEVILLE;ABBEVILLE COUNTY LIBRARY SYSTEM;1407 NORTH MAIN STREET;ABBEVILLE;29620;8644594009;42618;-823978;341865
SC;SC8004;GREENWOOD;GREENWOOD COUNTY LIBRARY SYSTEM;600 SOUTH MAIN ST.;GREENWOOD;29646;8649414650;282395;-821596;3418707
SD;SD0001;FSCS 13;WESSINGTON PUBLIC LIBRARY;240 WESSINGTON ST;WESSINGTON;57381;6054582596;726;-986961;4445554
SD;SD0002;FSCS 82;ALCESTER PUBLIC LIBRARY;500 DAKOTA;ALCESTER;57001;6059342601;13546;-966296;430249
SD;SD0003;FSCS 4;BERESFORD PUBLIC LIBRARY;115 SOUTH THIRD STREET;BERESFORD;57004;6057632782;43002;-967741;4308034
SD;SD0004;FSCS 33;BROOKINGS PUBLIC LIBRARY;515 THIRD STREET;BROOKINGS;57006;6056929407;149460;-967961;4430795
SD;SD0005;FSCS 23;CANTON PUBLIC LIBRARY;225 N BROADWAY;CANTON;57013;6059875831;24507;-965915;4330214
SD;SD0006;FSCS 43;CENTERVILLE COMMUNITY LIBRARY;421 FLORIDA;CENTERVILLE;57014;6055632540;40300;-969569;4311845
SD;SD0009;FSCS 18;DELL RAPIDS CARNEGIE PUBLIC LIBRARY;513 N ORLEANS AVENUE;DELL RAPIDS;57022;6054283280;21840;-967102;4382473
SD;SD0010;FSCS 12;ELK POINT-JEFFERSON COMMUNITY/SCHOOL LIBRARY;402 S DOUGLAS;ELK POINT;57025;6053565941;5168;-966882;4268207
SD;SD0011;FSCS 112;ELKTON SCHOOL/COMMUNITY LIBRARY;508 BUFFALO ST;ELKTON;57026;6055424591;3638;-964825;4423183
SD;SD0012;FSCS 97;MOODY COUNTY RESOURCE CENTER;610 WEST COMMUNITY DRIVE;FLANDREAU;57028;6059973326;29615;-966037;4405131
SD;SD0013;FSCS 45;FREEMAN PUBLIC LIBRARY;322 S MAIN ST;FREEMAN;57029;6059257003;18201;-974373;4335228
SD;SD0015;FSCS 80;HURLEY PUBLIC LIBRARY;603 CENTER AVENUE;HURLEY;57036;6052385680;800;-970895;4328295
SD;SD0016;FSCS 75;IRENE SCHOOL/COMMUNITY LIBRARY;130 E STATE ST;IRENE;57037;6052633311;5656;-971567;4308513
SD;SD0017;FSCS 58;LENNOX COMMUNITY LIBRARY;208 W. 5TH STREET;LENNOX;57039;6056472203;7672;-968929;4335093
SD;SD0018;FSCS 34;MADISON PUBLIC LIBRARY;209 E CENTER;MADISON;57042;6052567525;30680;-971122;4400507
SD;SD0019;FSCS 110;MENNO COMMUNITY-SCHOOL LIBRARY;410 S 5TH STREET;MENNO;57045;6053875161;3800;-975779;4323709
SD;SD0021;FSCS 84;PARKER PUBLIC LIBRARY;290 N MAIN;PARKER;57053;6052975552;8504;-971363;4339331
SD;SD0024;FSCS 62;TYNDALL PUBLIC LIBRARY;110 W 17TH AVE;TYNDALL;57066;6055893266;2635;-978642;429923
SD;SD0025;57069-0383;SCOTLAND COMMUNITY LIBRARY;711 4TH ST;SCOTLAND;57059;6055832340;25307;-977161;4314841
SD;SD0026;FSCS 28;EDITH B SIEGRIST VERMILLION PUBLIC LIBRARY;18 CHURCH STREET;VERMILLION;57069;6056777060;104505;-969308;4277915
SD;SD0027;FSCS 7;VIBORG PUBLIC LIBRARY;110 N MAIN;VIBORG;57070;6053265481;9300;-970815;4317048
SD;SD0030;FSCS 26;YANKTON COMMUNITY LIBRARY;515 WALNUT;YANKTON;57078;6056685276;232000;-973937;4287266
SD;SD0032;FSCS 93;HAMLIN-CODINGTON REGIONAL LIBRARY;3 8TH AVE. SE;WATERTOWN;57201;6057531011;19590;-971177;4489158
SD;SD0033;FSCS 25;WATERTOWN REGIONAL LIBRARY;160 6TH ST NE;WATERTOWN;57201;6058826220;105037;-971042;4490254
SD;SD0037;FSCS 56;EMIL M. LARSON LIBRARY;120 N COMMERCIAL;CLARK;57225;6055325571;1196;-977332;4487795
SD;SD0038;FSCS 16;HAZEL L. MEYER MEMORIAL LIBRARY;114 1ST STREET;DE SMET;57231;6058543842;4160;-975505;4438749
SD;SD0041;FSCS 50;GARY PUBLIC LIBRARY;1113 SUMMIT STREET;GARY;57237;6052725651;1550;-964549;4479343
SD;SD0042;FSCS 60;DOROTHEE PIKE MEMORIAL LIBRARY;225 N MAIN AVE;LAKE PRESTON;57249;6058474843;1921;-973774;4436264
SD;SD0043;FSCS 86;GRANT COUNTY PUBLIC LIBRARY;207 EAST PARK AVE;MILBANK;57252;6054326543;37495;-96637;4521632
SD;SD0044;FSCS 44;SISSETON MEMORIAL LIBRARY;305 E MAPLE ST;SISSETON;57262;6056987391;10144;-970466;4566375
SD;SD0045;FSCS 37;WAUBAY PUBLIC LIBRARY;94 NORTH MAIN ST;WAUBAY;57273;6059474748;3627;-973047;4532962
SD;SD0046;FSCS 78;WEBSTER PUBLIC LIBRARY;800 MAIN STREET;WEBSTER;57274;6053453263;14260;-9752;4533331
SD;SD0049;FSCS 27;MITCHELL PUBLIC LIBRARY;221 N DUFF STREET;MITCHELL;57301;6059958480;63400;-980282;4371068
SD;SD0050;FSCS 49;HANSON COMMUNITY LIBRARY;600 JUNIPER STREET;ALEXANDRIA;57311;6052394387;4234;-977841;4365555
SD;SD0051;FSCS 70;ARMOUR-CARNEGIE PUBLIC LIBRARY;915 MAIN ST;ARMOUR;57313;6057242743;2965;-983465;4332007
SD;SD0052;FSCS 81;AVON PUBLIC LIBRARY;116 N. MAIN STREET;AVON;57315;6052863760;2175;-980601;4300396
SD;SD0056;FSCS 14;COZARD MEMORIAL LIBRARY;110 E LAWLER AVE;CHAMBERLAIN;57325;6052344414;36941;-9933;4381086
SD;SD0058;FSCS 99;HYDE COUNTY LIBRARY;107 COMMERCIAL AVE SE;HIGHMORE;57345;6058522514;3380;-994402;4452017
SD;SD0059;FSCS 8;HOWARD PUBLIC LIBRARY;103 E FARMER AVE;HOWARD;57349;6057724761;4200;-975257;4401109
SD;SD0060;FSCS 30;HURON PUBLIC LIBRARY;521 DAKOTA AVE SOUTH;HURON;57350;6053538530;83538;-982141;4436027
SD;SD0061;FSCS 77;KIMBALL PUBLIC LIBRARY;140 N MAIN SUITE 104;KIMBALL;57355;6057786690;2304;-989576;4374832
SD;SD0062;FSCS 64;LAKE ANDES CARNEGIE LIBRARY;500 MAIN;LAKE ANDES;57356;6054877524;7024;-985386;4315615
SD;SD0065;FSCS 95;HAND COUNTY LIBRARY;402 NORTH BROADWAY;MILLER;57362;6058533693;7166;-989886;4451954
SD;SD0067;FSCS 5;PARKSTON PUBLIC LIBRARY;110 W MAIN ST;PARKSTON;57366;6059287906;12269;-979861;4339471
SD;SD0068;FSCS 47;PLANKINTON COMMUNITY LIBRARY;404 E DAVENPORT;PLANKINTON;57368;6059427600;605;-984816;4371019
SD;SD0072;FSCS 42;WAGNER PUBLIC LIBRARY;106 SHERIDAN AVE;WAGNER;57380;6053845248;6711;-982892;4308074
SD;SD0073;FSCS 72;WESSINGTON SPRINGS CARNEGIE LIBRARY;109 WEST MAIN;WESSINGTON SPRINGS;57382;6055391803;2836;-985711;4407932
SD;SD0074;FSCS 36;WHITE LAKE COMMUNITY LIBRARY;111 MAIN ST;WHITE LAKE;57383;6052492301;1736;-987139;437268
SD;SD0075;FSCS 11;WOONSOCKET COMMUNITY LIBRARY;101 N 2ND;WOONSOCKET;57385;6057961412;34760;-982786;4405401
SD;SD0077;FSCS 32;K.O. LEE ABERDEEN PUBLIC LIBRARY;215 FOURTH AVENUE SE;ABERDEEN;57401;6056267997;325152;-984842;4546112
SD;SD0078;FSCS 17;BOWDLE PUBLIC LIBRARY;3043 MAIN STREET;BOWDLE;57428;6052856464;3428;-996539;45453
SD;SD0079;FSCS 35;BRITTON PUBLIC LIBRARY;759 7TH ST;BRITTON;57430;6054482800;14043;-977508;4579233
SD;SD0080;FSCS 3;SHERWOOD MEMORIAL LIBRARY;405 N HUMPHREY DRIVE;DOLAND;57436;6056356302;257;-981018;4489713
SD;SD0081;FSCS 19;KATHRYN SCHULKOSKI PUBLIC LIBRARY;613 7TH ST;EUREKA;57437;6052842863;1509;-996197;457705
SD;SD0082;FSCS 89;FAULK COUNTY LIBRARY;810 COURT STREET;FAULKTON;57438;6055986236;6773;-991244;4503387
SD;SD0083;FSCS 6;EMMA BURNHAM PUBLIC LIBRARY;403 MAIN ST;FREDERICK;57441;6053292241;644;-985063;4583229
SD;SD0084;FSCS 88;POTTER COUNTY FREE LIBRARY;205 W COMMERCIAL AVE, SUITE 103;GETTYSBURG;57442;6057659518;8908;-999573;4501139
SD;SD0087;FSCS 68;M. P. BEEBE MEMORIAL LIBRARY;120 MAIN;IPSWICH;57451;6054266707;2204;-990277;4544459
SD;SD0090;FSCS 76;LEOLA PUBLIC LIBRARY;802 MAIN STREET;LEOLA;57456;6054393383;2091;-98939;4572279
SD;SD0092;FSCS 10;REDFIELD CARNEGIE LIBRARY;5 EAST 5TH AVE.;REDFIELD;57469;6054724555;14976;-985183;4487815
SD;SD0093;FSCS 111;SELBY COMMUNITY/SCHOOL LIBRARY;108 EAST DAKOTA STREET;SELBY;57472;6056496307;1500;-100033;4550843
SD;SD0094;FSCS 29;R. E. RAWLINS MUNICIPAL LIBRARY;1000 E. CHURCH ST;PIERRE;57501;6057737421;143992;-100339;4436959
SD;SD0095;FSCS 61;BURKE PUBLIC LIBRARY;704 MAIN;BURKE;57523;6057752373;3900;-992921;4318324
SD;SD0096;FSCS 2;GREGORY PUBLIC LIBRARY;112 EAST FIFTH STREET;GREGORY;57533;6058358531;7847;-994305;4323117
SD;SD0097;57543-0368;JACKSON COUNTY LIBRARY;910 MAIN ST;KADOKA;57543;6058372689;1885;-10151;4383361
SD;SD0098;FSCS 98;HAAKON COUNTY PUBLIC LIBRARY;140 S HOWARD;PHILIP;57567;6058592442;4894;-101666;4403985
SD;SD0099;FSCS 65;PLATTE PUBLIC LIBRARY;304 S MAIN;PLATTE;57369;6053379869;5500;-988448;4338788
SD;SD0100;FSCS 57;WAKONDA COMMUNITY LIBRARY;202 NEBRASKA ST;WAKONDA;57073;6052672644;4680;-971101;430049
SD;SD0101;FSCS 92;SULLY AREA LIBRARY;500 8TH STREET;ONIDA;57564;6052582133;7800;-100064;4470291
SD;SD0103;FSCS 24;PRESHO PUBLIC LIBRARY;108 MAIN;PRESHO;57568;6058952443;1370;-100058;4390899
SD;SD0105;FSCS 105;TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL;442 MONROE STREET;WINNER;57580;6058420330;26362;-998583;4337394
SD;SD0106;FSCS 31;A. H. BROWN PUBLIC LIBRARY;521 N MAIN STREET;MOBRIDGE;57601;6058452808;18443;-100433;4553766
SD;SD0107;FSCS 39;FAITH PUBLIC LIBRARY;204 W FIFTH ST;FAITH;57626;6059672262;7974;-10204;4501911
SD;SD0109;FSCS 41;LEMMON PUBLIC LIBRARY;303 1ST AVE W;LEMMON;57638;6053745611;7696;-10216;4594182
SD;SD0111;FSCS 87;DEWEY COUNTY LIBRARY;712 MAIN;TIMBER LAKE;57656;6058653541;3831;-101073;4542944
SD;SD0112;FSCS 63;RAPID CITY PUBLIC LIBRARY;610 QUINCY STREET;RAPID CITY;57701;6053946139;371900;-103228;4407796
SD;SD0115;FSCS 108;NORTHWEST REGIONAL LIBRARY;410 RAMSLAND ST;BUFFALO;57720;6053753835;1874;-103549;4558335
SD;SD0116;FSCS 53;BELLE FOURCHE PUBLIC LIBRARY;905 5TH AVE;BELLE FOURCHE;57717;6058924407;18504;-103853;4466836
SD;SD0117;FSCS 91;CUSTER COUNTY LIBRARY;447 CROOK STREET SUITE 4;CUSTER;57730;6056734803;36271;-103601;4376725
SD;SD0118;FSCS 104;DEADWOOD PUBLIC LIBRARY;435 WILLIAMS ST;DEADWOOD;57732;6055782821;13441;-103731;4437655
SD;SD0119;FSCS 40;EDGEMONT PUBLIC LIBRARY;412 2ND AVE;EDGEMONT;57735;6056627712;9336;-103825;4330068
SD;SD0120;FSCS 79;HILL CITY PUBLIC LIBRARY;341 MAIN ST;HILL CITY;57745;6055744529;16335;-103575;439304
SD;SD0121;FSCS 66;HOT SPRINGS PUBLIC LIBRARY;2005 LIBRARY DRIVE;HOT SPRINGS;57747;6057453151;47964;-103474;4342268
SD;SD0122;FSCS 15;KEYSTONE TOWN LIBRARY;1101 MADILL ST;KEYSTONE;57751;6056664499;6013;-10341;4390191
SD;SD0123;FSCS 106;PHOEBE APPERSON HEARST FREE LIBRARY;315 WEST MAIN;LEAD;57754;6055842013;24659;-103766;4435195
SD;SD0124;FSCS 83;NEWELL PUBLIC LIBRARY;208 GIRARD;NEWELL;57760;6054562179;3872;-10342;4471398
SD;SD0125;FSCS 102;GRACE BALLOCH MEMORIAL LIBRARY;625 NORTH FIFTH STREET;SPEARFISH;57783;6056421330;115923;-10386;4448906
SD;SD0126;FSCS 54;STURGIS PUBLIC LIBRARY;1040 HARLEY-DAVIDSON WAY, SUITE 101;STURGIS;57785;6053472624;100945;-103603;4439986
SD;SD0127;FSCS 38;WALL COMMUNITY LIBRARY;407 MAIN ST;WALL;57790;6052792929;3269;-10224;4399685
SD;SD0128;FSCS 85;WHITEWOOD PUBLIC LIBRARY;1201 ASH ST;WHITEWOOD;57793;6052692616;9168;-103636;4446368
SD;SD0129;FSCS 9;CLEAR LAKE CITY LIBRARY;125 3RD AVE S;CLEAR LAKE;57226;6058742013;5139;-966825;4475964
SD;SD0130;57279-0069;WILMOT PUBLIC LIBRARY;602 MAIN STREET;WILMOT;57279;6059385698;1477;-968591;4540971
SD;SD0131;FSCS 46;KENNEBEC PUBLIC LIBRARY;203 S MAIN;KENNEBEC;57544;6058692207;1170;-998624;4390341
SD;SD0136;FSCS 96;BENNETT COUNTY LIBRARY;101 MAIN STREET;MARTIN;57551;6056856556;5850;-101731;4317507
SD;SD0137;FSCS 69;WAGE MEMORIAL LIBRARY;209 N MAIN;GROTON;57445;6053978422;562;-980986;4544746
SD;SD0138;FSCS 73;TRIPP PUBLIC LIBRARY;105 S SLOAN STREET;TRIPP;57376;6059351422;471;-97967;4322638
SD;SD0139;FSCS 103;DAKOTA CLUB LIBRARY;219 MAIN;EAGLE BUTTE;57625;6059647661;4338;-101234;4499751
SD;SD0140;FSCS 114;LANGFORD PUBLIC LIBRARY;306 MAIN ST;LANGFORD;57454;6054936690;1300;-978318;4560257
SD;SD0141;FSCS 71;SIOUXLAND LIBRARIES;200 NORTH DAKOTA AVE;SIOUX FALLS;57117;6053678713;1035554;-967297;4354878
SD;SD0148;SD0148;SISSETON WAHPETON COMMUNITY COLLEGE LIBRARY;BIA ROAD 700;SISSETON;57262;6056983966;1867;-970611;456522
SD;SD0152;B;SINTE GLESKA UNIVERSITY LIBRARY;HIGHWAY 18 EAST, MAIN CAMPUS;MISSION;57555;6058568112;43608;-100622;4329889
SD;SD0153;C;BISON PUBLIC LIBRARY;300 W CARR ST;BISON;57620;6052447252;3368;-102468;4552359
SD;SD0154;D;OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY;3-MILE CREEK ROAD;KYLE;57752;6054556064;7300;-10224;4336605
SD;SD0155;E;HUDSON PUBLIC LIBRARY;316 WHEELOCK;HUDSON;57034;6059842179;829;-964536;4313006
SD;SD0156;F;MIDLAND COMMUNITY LIBRARY;401 RUSSELL ST;MIDLAND;57552;6058432158;909;-101155;4407144
SD;SD0157;SD0157;NORTH SIOUX CITY COMMUNITY LIBRARY;601 RIVER DRIVE;NORTH SIOUX CITY;57049;6054222366;15985;-96489;4252479
SD;SD0158;SD9990;HARRISBURG COMMUNITY LIBRARY;200 WILLOW ST. STE. A;HARRISBURG;57032;6057677910;12480;-967006;4343155
SD;SD0160;SD0176;IHANKTONWAN COMMUNITY/COLLEGE LIBRARY;200 S MAIN;MARTY;57361;6053843997;530;-984247;4299439
SD;SD0161;SD0175;TEA COMMUNITY LIBRARY;500 W. BRIAN;TEA;57064;6054980281;3000;-968413;4345378
SD;SD0162;FSCS 162;PIEDMONT VALLEY LIBRARY;111 2ND STREET;PIEDMONT;57769;6057183663;15848;-103387;4422993
SD;SD0163;SD0163;LOWER BRULE COMMUNITY COLLEGE PUBLIC LIBRARY;137 SACRED CIRCLE DRIVE;LOWER BRULE;57548;6054735028;-3;-99607681;44078256
TN;TN0001;BG001;GILES COUNTY PUBLIC LIBRARY;122 SOUTH SECOND STREET;PULASKI (S);38478;9313632720;40495;-870319;3519898
TN;TN0002;BG002;HICKMAN COUNTY PUBLIC LIBRARY;120 WEST SWAN STREET;CENTERVILLE (S);37033;9317295130;33337;-874709;3578242
TN;TN0003;BG003;LAWRENCE COUNTY PUBLIC LIBRARY;519 EAST GAINES STREET;LAWRENCEBURG (S);38464;9317624627;45503;-873245;3523977
TN;TN0004;BG004;LEWIS COUNTY PUBLIC LIBRARY;15 KYLE AVENUE;HOHENWALD;38462;9317965365;37762;-875524;3555019
TN;TN0005;BG005;MAURY COUNTY PUBLIC LIBRARY;211 WEST EIGHTH STREET;COLUMBIA (S);38401;9313756500;195785;-87036;3561365
TN;TN0006;BG006;PERRY COUNTY PUBLIC LIBRARY;104 COLLEGE AVE;LINDEN (S);37096;9315895011;52205;-878394;3560923
TN;TN0007;BG007;WAYNE COUNTY PUBLIC LIBRARY;525A HIGHWAY 64 EAST;WAYNESBORO (S);38485;9317225537;32634;-87776;353119
TN;TN0008;BG008;WILLIAMSON COUNTY PUBLIC LIBRARY;1314 COLUMBIA AVE;FRANKLIN;37064;6155951240;436500;-868742;3591213
TN;TN0009;BG009;THE JOHN P. HOLT BRENTWOOD LIBRARY;8109 CONCORD ROAD;BRENTWOOD;37027;6153710090;256791;-867893;3599656
TN;TN0010;BG010;MARSHALL COUNTY MEMORIAL LIBRARY;310 FARMINGTON ROAD;LEWISBURG;37091;9313593335;102473;-867826;3545758
TN;TN0012;CF001;ART CIRCLE PUBLIC LIBRARY;3 EAST STREET;CROSSVILLE;38555;9314846790;181916;-85024;3594707
TN;TN0013;CF002;BEENE-PEARSON PUBLIC LIBRARY;208 ELM AVENUE;SOUTH PITTSBURG;37380;4238376513;20032;-857053;3501395
TN;TN0014;CF003;JASPER PUBLIC LIBRARY;14 WEST SECOND STREET;JASPER;37347;4239423369;47116;-85626;3507542
TN;TN0015;CF004;ORENA HUMPHREYS PUBLIC LIBRARY;1130 NORTH MAIN STREET;WHITWELL;37397;4236586134;12887;-855177;352042
TN;TN0016;CF005;WHITE COUNTY PUBLIC LIBRARY;11 N. CHURCH STREET;SPARTA;38583;9318363613;186531;-854652;3592656
TN;TN0017;CF006;SEQUATCHIE COUNTY PUBLIC LIBRARY;227 CHERRY STREET;DUNLAP;37327;4239492357;22197;-853909;3537172
TN;TN0018;CF007;BURRITT MEMORIAL LIBRARY;427 COLLEGE STREET;SPENCER;38585;9319462575;1151;-854631;3574631
TN;TN0019;SR008;MAGNESS COMMUNITY HOUSE & LIBRARY;118 WEST MAIN STREET;MCMINNVILLE;37110;9314732428;59440;-857736;3568135
TN;TN0020;CF009;BLEDSOE COUNTY PUBLIC LIBRARY;478 CUMBERLAND AVENUE;PIKEVILLE;37367;4234472817;11750;-851876;3560532
TN;TN0021;CF010;ALTAMONT PUBLIC LIBRARY;1433 MAIN STREET;ALTAMONT;37301;9316922457;1438;-857226;3542759
TN;TN0023;CP001;BARBARA REYNOLDS CARR MEMORIAL LIBRARY;1304 OLD KNOXVILLE ROAD;TAZEWELL;37879;4236265414;39165;-835812;3644879
TN;TN0024;CP007;JACKSBORO PUBLIC LIBRARY;585 MAIN STREET, SUITE 201;JACKSBORO;37757;4235623675;42861;-841827;3633024
TN;TN0025;CP016;WARTBURG PUBLIC LIBRARY;514 SPRING ST.;WARTBURG;37887;4233462479;6172;-845968;361038
TN;TN0027;CP019;CLINTON PUBLIC LIBRARY;118 SOUTH HICKS STREET;CLINTON;37716;8654570519;81410;-841357;3609887
TN;TN0028;CP006;HUNTSVILLE PUBLIC LIBRARY;314 COURT HOUSE SQUARE;HUNTSVILLE;37756;4236639230;5051;-844904;364096
TN;TN0029;CP011;MAYNARDVILLE PUBLIC LIBRARY;296 MAIN STREET;MAYNARDVILLE;37807;8659927106;42168;-838115;3624308
TN;TN0031;FD001;CROCKETT MEMORIAL LIBRARY;261 EAST CHURCH STREET;ALAMO;38001;7316964220;16059;-891143;3578652
TN;TN0033;FD006;NEWBERN CITY LIBRARY;220 E. MAIN STREET;NEWBERN;38059;7316273153;9868;-892623;36113
TN;TN0034;FD014;ELMA ROSS PUBLIC LIBRARY;1011 E. MAIN STREET;BROWNSVILLE;38012;7317729534;30321;-892523;355936
TN;TN0035;FD008;SOMERVILLE-FAYETTE COUNTY LIBRARY;216 W. MARKET STREET;SOMERVILLE;38068;9014655248;44976;-893516;3524438
TN;TN0036;FD011;TIPTONVILLE PUBLIC LIBRARY;126 TIPTON STREET;TIPTONVILLE;38079;7312537391;3483;-894779;3637861
TN;TN0037;FD007;RIDGELY PUBLIC LIBRARY;134 N. MAIN STREET;RIDGELY;38080;7312645809;5350;-894874;3626435
TN;TN0038;FD010;TIPTON COUNTY PUBLIC LIBRARY;3149 HIGHWAY 52S BLDG.C;COVINGTON;38019;9014768289;117704;-896243;3552222
TN;TN0039;FD005;MUNFORD TIPTON COUNTY MEMORIAL LIBRARY;1476 MUNFORD AVENUE;MUNFORD;38058;9018372665;25000;-898141;3544852
TN;TN0040;FD009;LAUDERDALE COUNTY LIBRARY;120 LAFAYETTE STREET;RIPLEY;38063;7316351872;48000;-895276;3574729
TN;TN0042;FL013;LENOIR CITY PUBLIC LIBRARY;100 WEST BROADWAY;LENOIR CITY;37771;8659863210;16612;-842658;3579099
TN;TN0043;FL002;MEIGS-DECATUR PUBLIC LIBRARY;120 MEMORIAL DRIVE;DECATUR;37322;4233343332;14040;-847896;3551434
TN;TN0044;FL003;ROCKWOOD PUBLIC LIBRARY;117 NORTH FRONT STREET;ROCKWOOD;37854;8653541281;22352;-846861;3586815
TN;TN0045;FL004;MADISONVILLE PUBLIC LIBRARY;240 HOUSTON STREET;MADISONVILLE;37354;4234424085;20040;-843587;3552111
TN;TN0046;FL005;SWEETWATER PUBLIC LIBRARY;210 MAYES AVENUE;SWEETWATER;37874;4233375274;50891;-844615;3560246
TN;TN0047;FL006;CLEVELAND BRADLEY COUNTY PUBLIC LIBRARY;795 CHURCH STREET NE;CLEVELAND;37311;4234722163;210914;-848719;3516331
TN;TN0048;FL007;HARRIMAN PUBLIC LIBRARY;601 WALDEN STREET;HARRIMAN;37748;8658823195;17904;-84551;3593389
TN;TN0049;FL008;CLYDE W. RODDY PUBLIC LIBRARY;371 FIRST AVENUE;DAYTON;37321;4237758406;73657;-850138;3549383
TN;TN0050;FL009;AUDREY PACK MEMORIAL LIBRARY;169 WEST RHEA AVENUE;SPRING CITY;37381;4233659757;9982;-848611;3569386
TN;TN0051;FL010;KINGSTON PUBLIC LIBRARY;1004 BRADFORD WAY;KINGSTON;37763;8653769905;18554;-845201;3586659
