STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
AL;AL0102;501-013;MIDFIELD PUBLIC LIBRARY;400 BRELAND DRIVE;MIDFIELD;35228;2059231027;39832;-86915689;3345765
AL;AL0103;501-014;PLEASANT GROVE PUBLIC LIBRARY;501 PARK ROAD;PLEASANT GROVE;35127;2057441742;23246;-86970906;33490992
AL;AL0104;501-015;TARRANT PUBLIC LIBRARY;1143 FORD AVENUE;TARRANT;35217;2058410575;28627;-86770384;33583439
AL;AL0105;501-016;TRUSSVILLE PUBLIC LIBRARY;201 PARKWAY DRIVE;TRUSSVILLE;35173;2056552022;160976;-86604646;33626524
AL;AL0106;501-017;VESTAVIA HILLS LIBRARY IN THE FOREST;1221 MONTGOMERY HIGHWAY;VESTAVIA HILLS;35216;2059780155;397982;-86788111;3343501
AL;AL0107;501-018;WARRIOR PUBLIC LIBRARY;101 FIRST STREET;WARRIOR;35180;2056473006;20970;-8680943;33810515
AL;AL0108;501-019;BIRMINGHAM PUBLIC LIBRARY;2100 PARK PLACE;BIRMINGHAM;35203;2052263610;1473945;-86807892;3352058
AL;AL0109;504-000;FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY;504 GRAND AVENUE NW;FORT PAYNE;35967;2568452671;31230;-85719998;3444529
AL;AL0110;504-001;COLLINSVILLE PUBLIC LIBRARY;151 MAIN STREET;COLLINSVILLE;35961;2565242323;7200;-85861117;34263968
AL;AL0111;504-002;GERALDINE PUBLIC LIBRARY;13543 ALABAMA HIGHWAY 227;GERALDINE;35974;2566596663;10497;-86005653;3435816
AL;AL0112;504-003;RAINSVILLE PUBLIC LIBRARY;941 EAST MAIN STREET;RAINSVILLE;35986;2566383311;25121;-85829168;3448672
AL;AL0113;505-000;ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM;700 EAST CHURCH STREET;ATMORE;36502;2513684130;0;-87485689;31022607
AL;AL0114;505-001;ATMORE PUBLIC;700 E. CHURCH STREET;ATMORE;36502;2513685234;37958;-87485689;31022607
AL;AL0115;505-002;BREWTON PUBLIC LIBRARY;206 WEST JACKSON STREET;BREWTON;36426;2518674626;65862;-87070282;31120269
AL;AL0116;505-003;FLOMATON PUBLIC LIBRARY;436 HOUSTON STREET;FLOMATON;36441;2512963552;52341;-8726226;31001755
AL;AL0117;506-000;GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY;254 COLLEGE STREET;GADSDEN;35901;2565494699;93001;-86009786;34012834
AL;AL0118;999-082;ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY;604 NORTH 4TH STREET;ATTALLA;35954;2565389266;9075;-8608795;34023824
AL;AL0119;506-002;RAINBOW CITY PUBLIC LIBRARY;3702 RAINBOW DRIVE;RAINBOW CITY;35906;2564428477;66434;-86044884;33951113
AL;AL0121;508-001;DEMOPOLIS PUBLIC LIBRARY;211 E. WASHINGTON STREET;DEMOPOLIS;36732;3342891595;88303;-87836166;32517364
AL;AL0122;508-002;MARENGO COUNTY PUBLIC LIBRARY;210 NORTH SHILOH STREET;LINDEN;36748;3342952246;15001;-87796452;32307172
AL;AL0123;509-000;MARSHALL COUNTY COOPERATIVE LIBRARY;19348 HIGHWAY 431 NORTH;GUNTERSVILLE;35976;2568788523;4472;-86284325;34383742
AL;AL0124;509-001;ARAB PUBLIC LIBRARY;325 2ND STREET NW;ARAB;35016;2565863366;25682;-86496966;34320276
AL;AL0125;509-002;BOAZ PUBLIC LIBRARY;404 THOMAS AVE.;BOAZ;35957;2565938056;83601;-86161407;34200795
AL;AL0126;509-003;GUNTERSVILLE PUBLIC LIBRARY;1240 O`BRIG AVENUE;GUNTERSVILLE;35976;2565717595;73890;-86302166;34349173
AL;AL0127;509-004;ALBERTVILLE PUBLIC LIBRARY;200 JACKSON STREET;ALBERTVILLE;35950;2568918290;14600;-86204083;34263969
AL;AL0128;510-000;HARRISON REGIONAL LIBRARY SYSTEM;50 LESTER STREET;COLUMBIANA;35051;2056693910;884;-8660866;33179942
AL;AL0129;510-001;ALABASTER - ALBERT L. SCOTT LIBRARY;100 9TH STREET N.W.;ALABASTER;35007;2056646822;106205;-86826614;33244415
AL;AL0130;510-002;CALERA PUBLIC LIBRARY;9700 HIGHWAY 25;CALERA;35040;2056687200;53407;-8676816;33097369
AL;AL0131;510-003;COLUMBIANA PUBLIC LIBRARY;50 LESTER STREET;COLUMBIANA;35051;2056695812;47612;-8660866;33179942
AL;AL0132;510-004;HELENA - JANE B. HOLMES PUBLIC LIBRARY;230 TUCKER ROAD;HELENA;35080;2056648308;21605;-86842543;33288452
AL;AL0133;510-005;VINCENT - LALLOUISE F. MCGRAW LIBRARY;42850 HIGHWAY 25;VINCENT;35178;2056722749;7457;-86410638;33387315
AL;AL0134;510-006;MONTEVALLO - PARNELL MEMORIAL LIBRARY;277 PARK DRIVE;MONTEVALLO;35115;2056659207;34853;-86858317;33100696
AL;AL0135;510-007;PELHAM PUBLIC LIBRARY;3160 PELHAM PARKWAY;PELHAM;35124;2056206418;112309;-86810844;33287895
AL;AL0136;510-008;WILSONVILLE - VERNICE STOUDENMIRE LIBRARY;9905 NORTH MAIN STREET;WILSONVILLE;35186;2056696180;6280;-86484128;33234832
AL;AL0137;AL8003 - 1;NORTH SHELBY LIBRARY;5521 CAHABA VALLEY ROAD;BIRMINGHAM;35242;2054395555;120000;-86716921;33365112
AL;AL0140;511-001;ALICEVILLE PUBLIC LIBRARY;416 THIRD AVENUE NE;ALICEVILLE;35442;2053736691;10618;-88147398;33129345
AL;AL0141;511-002;CARROLLTON PUBLIC LIBRARY;225 COMMERCE AVENUE;CARROLLTON;35447;2053672142;7300;-88094425;33258664
AL;AL0142;511-003;GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY;287 MAIN STREET SOUTH;GORDO;35466;2053647148;7369;-87903073;33317801
AL;AL0143;511-004;REFORM PUBLIC LIBRARY;302 FIRST STREET SOUTH;REFORM;35481;2053756240;16235;-88015947;33376696
AL;AL0144;512-000;ST. CLAIR COUNTY LIBRARY;139 5TH AVENUE;ASHVILLE;35953;2055943694;-3;-86252262;33837305
AL;AL0145;512-001;ASHVILLE PUBLIC LIBRARY;196 SIXTH AVENUE;ASHVILLE;35953;2055947954;6948;-86253887;3383653
AL;AL0146;512-002;MOODY - DORIS STANLEY MEMORIAL LIBRARY;300 BOOKMARK CIRCLE;MOODY;35004;2056402517;17127;-86503066;33590629
AL;AL0147;512-003;ODENVILLE PUBLIC LIBRARY;200 ALABAMA STREET;ODENVILLE;35120;2056295901;24888;-86396403;33681272
AL;AL0148;999-031;PELL CITY PUBLIC LIBRARY;1000 BRUCE ETHEREDGE PKWY STE 100;PELL CITY;35128;2058841015;64850;-86275995;3357713
AL;AL0151;513-001;YORK - HIGHTOWER MEMORIAL LIBRARY;602 2ND AVENUE;YORK;36925;2053922004;7578;-88296323;32486434
AL;AL0152;513-002;LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY;206 MONROE ST.;LIVINGSTON;35470;2056522349;13366;-88189307;32584316
AL;AL0154;514-001;ANNISTON - CALHOUN COUNTY PUBLIC LIBRARY;108 EAST 10TH STREET;ANNISTON;36201;2562378501;144799;-85828531;33657085
AL;AL0155;514-002;JACKSONVILLE PUBLIC LIBRARY;200 PELHAM ROAD SOUTH;JACKSONVILLE;36265;2564356332;32356;-85761263;33812781
AL;AL0156;514-003;PIEDMONT PUBLIC LIBRARY;106 NORTH MAIN STREET;PIEDMONT;36272;2564473369;40000;-85613578;33924065
AL;AL0157;999-001;AKRON PUBLIC LIBRARY;207 FIRST AVENUE SOUTH;AKRON;35441;2053723148;300;-87743108;32876737
AL;AL0158;999-002;DOTHAN HOUSTON COUNTY LIBRARY SYSTEM;445 NORTH OATES STREET;DOTHAN;36303;3347939767;300930;-85394076;31228465
AL;AL0159;999-003;BLOUNTSVILLE PUBLIC LIBRARY;65 CHESTNUT STREET;BLOUNTSVILLE;35031;2054293156;20000;-86589972;3407896
AL;AL0160;999-004;CHEROKEE PUBLIC LIBRARY;118 CHURCH STREET;CHEROKEE;35616;2563594384;6572;-87972108;34756637
AL;AL0161;999-005;BRENT - CENTREVILLE PUBLIC LIBRARY;20 LIBRARY STREET;CENTREVILLE;35042;2059264736;24844;-87150881;32945372
AL;AL0162;999-006;CHILTON - CLANTON PUBLIC LIBRARY;100 FIRST AVENUE;CLANTON;35045;2057551768;48125;-86624915;32840607
AL;AL0163;999-007;CHOCTAW COUNTY PUBLIC LIBRARY;124 NORTH ACADEMY AVENUE;BUTLER;36904;2054592542;8650;-88220051;32090195
AL;AL0164;999-008;CITRONELLE MEMORIAL LIBRARY;7855 STATE STREET;CITRONELLE;36522;2518667319;10526;-88229215;31090906
AL;AL0165;999-009;GROVE HILL PUBLIC LIBRARY;108 DUBOSE AVENUE;GROVE HILL;36451;2512758157;7469;-87775304;31705363
AL;AL0166;999-010;HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY;915 MONROE STREET;HUNTSVILLE;35801;2565325950;1156932;-86589278;34724817
AL;AL0167;999-011;EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY;420 PRAIRIE AVENUE;EUTAW;35462;2053729026;19420;-87887961;3283754
AL;AL0168;999-012;GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY;309 FORT DALE STREET;GREENVILLE;36037;3343823216;23400;-86627269;3183266
AL;AL0169;999-013;HALE COUNTY LIBRARY;1103 MAIN STREET;GREENSBORO;36744;3346243409;9551;-87592286;32704064
AL;AL0170;999-014;CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY;224 GRANT STREET;CHICKASAW;36611;2514526465;4420;-88077774;30765574
AL;AL0171;999-015;JACKSON - WHITE SMITH MEMORIAL LIBRARY;213 COLLEGE AVENUE;JACKSON;36545;2512464962;14588;-87893873;31512689
AL;AL0172;999-016;MARION - PERRY COUNTY PUBLIC LIBRARY;202 WASHINGTON STREET;MARION;36756;3346836411;7258;-87319046;32634063
AL;AL0173;999-017;WOODVILLE PUBLIC LIBRARY;26 VENSON STREET;WOODVILLE;35776;2567762796;3669;-86274924;3462701
AL;AL0174;999-018;CITY OF BAYOU LA BATRE PUBLIC LIBRARY;12747 PADGETT SWITCH ROAD;IRVINGTON;36509;2518244213;20150;-88240943;30425792
AL;AL0175;999-019;SCOTTSBORO PUBLIC LIBRARY;1002 SOUTH BROAD STREET;SCOTTSBORO;35768;2565744335;137104;-8603512;34661293
AL;AL0176;999-020;ONEONTA PUBLIC LIBRARY;221 SECOND STREET SOUTH;ONEONTA;35121;2052747641;66056;-86475347;33944166
AL;AL0177;999-021;THOMASVILLE PUBLIC LIBRARY;1401 MOSLEY DRIVE;THOMASVILLE;36784;3346365343;39943;-87737108;31932215
AL;AL0178;999-022;MACON COUNTY - TUSKEGEE PUBLIC LIBRARY;302 SOUTH MAIN STREET;TUSKEGEE;36083;3347275192;36042;-85689079;32421904
AL;AL0179;999-023;MOUNDVILLE PUBLIC LIBRARY;279 MARKET STREET;MOUNDVILLE;35474;2053712283;6339;-87626568;32997472
AL;AL0180;999-024;UNIONTOWN PUBLIC LIBRARY;108 WATER STREET;UNIONTOWN;36786;3346286681;7215;-87514331;32449286
AL;AL0181;999-025;PRICHARD PUBLIC LIBRARY;300 WEST LOVEJOY LOOP;PRICHARD;36610;2514527847;44819;-88083999;30731738
AL;AL0182;999-026;WASHINGTON COUNTY PUBLIC LIBRARY;14102 ST. STEPHENS AVENUE;CHATOM;36518;2518472097;20606;-88242551;31461169
AL;AL0184;999-030;EVERGREEN PUBLIC LIBRARY;119 CEMETERY AVENUE;EVERGREEN;36401;2515782670;15489;-86953122;31433987
AL;AL0186;999-032;MOBILE PUBLIC LIBRARY;701 GOVERNMENT STREET;MOBILE;36602;2512087073;1251244;-88050471;30687207
AL;AL0187;999-036;MONTGOMERY CITY-COUNTY PUBLIC LIBRARY;245 HIGH STREET;MONTGOMERY;36104;3342404300;615150;-86305214;32371907
AL;AL0188;999-037;WHITE HALL PUBLIC LIBRARY;640 FREEDOM ROAD;WHITE HALL;36040;3348747323;268;-86716925;32291247
AL;AL0189;999-040;STEVENSON PUBLIC LIBRARY;102 WEST MAIN STREET;STEVENSON;35772;2564373008;5800;-85838819;34868705
AL;AL0190;516-002;KILLEN PUBLIC LIBRARY;325 J. C. MAULDIN HIGHWAY;KILLEN;35645;2567575471;23377;-87540548;34859408
AL;AL0191;516-003;LEXINGTON - BURCHELL CAMPBELL MEMORIAL LIBRARY;11075 HIGHWAY 101;LEXINGTON;35648;2562295579;6824;-87371217;34968322
AL;AL0192;999-043;AUTAUGA - PRATTVILLE PUBLIC LIBRARY;254 DOSTER STREET;PRATTVILLE;36067;3343653396;99730;-86468556;3245687
AL;AL0193;999-044;FAYETTE COUNTY MEMORIAL LIBRARY;326 TEMPLE AVENUE NORTH;FAYETTE;35555;2059326625;24200;-87830789;33688041
AL;AL0194;999-045;PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY;1501 17TH AVENUE;PHENIX CITY;36867;3342971139;105835;-85016183;32475338
AL;AL0195;999-046;SELMA - DALLAS COUNTY PUBLIC LIBRARY;1103 SELMA AVENUE;SELMA;36703;3348741725;122482;-87020065;32409201
AL;AL0196;999-047;TUSCALOOSA PUBLIC LIBRARY;1801 JACK WARNER PARKWAY;TUSCALOOSA;35401;2053455820;533015;-87562417;33216211
AL;AL0197;999-048;WILCOX COUNTY LIBRARY;100 BROAD STREET;CAMDEN;36726;3346824655;6981;-87289047;3199052
AL;AL0198;999-049;MONROE COUNTY PUBLIC LIBRARY;121 PINEVILLE ROAD;MONROEVILLE;36460;2517433818;5280;-87322899;31528042
AL;AL0199;999-051;CULLMAN COUNTY PUBLIC LIBRARY;200 CLARK STREET NE;CULLMAN;35055;2567341068;97491;-86842603;34179121
AL;AL0200;999-052;VALLEY - H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY;3419 20TH AVENUE;VALLEY;36854;3347682161;74199;-85177513;32838045
AL;AL0203;999-081;HOKES BLUFF PUBLIC LIBRARY;3310 ALFORDS BEND ROAD;HOKES BLUFF;35903;2564929846;11767;-85866096;33992474
AL;AL0204;512-004;RAGLAND PUBLIC LIBRARY;26 PROVIDENCE ROAD;RAGLAND;35131;2054722007;5616;-86144085;3374441
AL;AL0206;999-063;HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY;215 B TUSKEENA STREET;HAYNEVILLE;36040;3345482686;6880;-86577846;32184066
AL;AL0208;504-004;IDER PUBLIC LIBRARY;11309 ALABAMA HIGHWAY 75 UNIT 1;IDER;35981;2566572170;4778;-85673415;34690262
AL;AL0209;517-002;EUFAULA CARNEGIE LIBRARY;217 NORTH EUFAULA AVENUE;EUFAULA;36027;3346872336;44267;-85145598;31895123
AL;AL0210;509-005;GRANT PUBLIC LIBRARY;5379 MAIN STREET;GRANT;35747;2567285128;5000;-86252586;34524974
AL;AL0211;999-076;DALEVILLE PUBLIC LIBRARY;308 DONNELL BOULEVARD;DALEVILLE;36322;3345039119;27221;-85707075;31314747
AL;AL0216;107-005;COURTLAND PUBLIC LIBRARY;215 COLLEGE STREET;COURTLAND;35618;2565228035;7945;-87310459;34666504
AL;AL0217;107-006;EVA PUBLIC LIBRARY;4549 HIGHWAY 55 EAST;EVA;35621;2567968638;4887;-86757484;34331558
AL;AL0218;504-005;CROSSVILLE PUBLIC LIBRARY;12 LIBRARY LANE;CROSSVILLE;35962;2565282628;6677;-8599306;34287035
AL;AL0219;999-083;WALNUT GROVE - WESTSIDE PUBLIC LIBRARY;5151 WALNUT GROVE ROAD;WALNUT GROVE;35990;2055896699;2356;-86307556;34054031
AL;AL0222;500-009;ORANGE BEACH PUBLIC LIBRARY;26267 CANAL ROAD;ORANGE BEACH;36561;2519812923;67970;-87577027;30292122
AL;AL0223;999-073;SATSUMA PUBLIC LIBRARY;5466 OLD HIGHWAY 43;SATSUMA;36572;2516790700;20010;-88059771;30845106
AL;AL0225;107-007;FALKVILLE PUBLIC LIBRARY;7 NORTH 1ST AVENUE;FALKVILLE;35622;2567845822;5411;-86907361;34367197
AL;AL0226;512-007;SPRINGVILLE PUBLIC LIBRARY;6315 U.S. HIGHWAY 11;SPRINGVILLE;35146;2054672339;19290;-86472801;33774453
AL;AL0227;999-074;BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY;401 ALABAMA AVENUE;BRIDGEPORT;35740;2564952259;12644;-85717445;3494737
AL;AL0229;999-080;WEST BLOCTON PUBLIC LIBRARY;62 WALTER OWENS DRIVE;WEST BLOCTON;35184;2059383570;2568;-87130431;33123456
AL;AL0231;100-009;CARBON HILL CITY LIBRARY;215 NW 2ND STREET;CARBON HILL;35549;2059244254;2232;-87528935;33889924
AL;AL0238;OHATCHEE;OHATCHEE PUBLIC LIBRARY;7803 ALABAMA HIGHWAY 77;OHATCHEE;36271;2568924203;3120;-86041786;33765212
AL;AL0239;SOMERVILLE;SOMERVILLE PUBLIC LIBRARY;192 BROAD STREET;SOMERVILLE;35670;2567789779;5346;-86799101;34473428
AL;AL0240;AL8013;CHELSEA PUBLIC LIBRARY;41 WELDON DRIVE;CHELSEA;35043;2056189735;27627;-86630841;33340125
AL;AL0241;AL8014;DUTTON PUBLIC LIBRARY;23 MAIN STREET;DUTTON;35744;2562284090;1883;-85918158;34603942
AL;AL0242;AL8015;FORT DEPOSIT PUBLIC LIBRARY;11 MILNER STREET;FORT DEPOSIT;36032;3344044400;1100;-86579079;3198726
AL;AL0243;AL8016;SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY;202 WEST BROADWAY STREET;SUMMERDALE;36580;2519892011;17766;-87701278;3048723
AL;AL0244;501-020;CLAY PUBLIC LIBRARY;7257 OLD SPRINGVILLE ROAD;PINSON;35126;2056803812;19406;-86578384;33714456
AL;AL0245;104-010;ECLECTIC PUBLIC LIBRARY;50 MAIN STREET;ECLECTIC;36024;3346394727;3200;-86034552;32635982
AL;AL0246;514-005;HOBSON CITY PUBLIC LIBRARY;610 MARTIN LUTHER KING DRIVE;HOBSON CITY;36201;2568317069;4675;-85843641;33620444
AL;AL0247;999-084;MUNFORD PUBLIC LIBRARY;82 RAILROAD STREET;MUNFORD;36268;2563583600;8416;-85954601;33530599
AL;AL0248;506-003;SOUTHSIDE PUBLIC LIBRARY;2138 HIGHWAY 77;SOUTHSIDE;35907;2564426217;5108;-86022378;33922954
AL;AL0249;512-008;STEELE PUBLIC LIBRARY;78 HILLVIEW STREET;STEELE;35987;2565380811;2769;-86199448;33944581
AL;AL0250;501-021;PINSON PUBLIC LIBRARY;4410 MAIN STREET;PINSON;35126;2056809298;47842;-86682917;33691096
AL;AL0251;AL8008-001;GLENCOE PUBLIC LIBRARY;101 WEST MAIN STREET;GLENCOE;35905;2564594285;1700;-85934157;33955993
AL;AL0252;AL8009-001;MAGNOLIA SPRINGS PUBLIC LIBRARY;12440 MAGNOLIA AVENUE STE 600;MAGNOLIA SPRINGS;36555;2519652305;5055;-87770494;30405053
AL;AL0253;AL0079-003;TOWN CREEK PUBLIC LIBRARY;15971 MAIN STREET;TOWN CREEK;35672;2566852973;8322;-87406204;34699543
AL;AL0254;501-000;JEFFERSON COUNTY LIBRARY COOPERATIVE;2100 PARK PLACE;BIRMINGHAM;35203;2052263615;3056;-86807892;3352058
AL;AL0255;508-000;MARENGO LIBRARY SYSTEM;211 EAST WASHINGTON STREET;DEMOPOLIS;36732;3342891595;-3;-87836166;32517364
AL;AL0256;511-000;PICKENS COUNTY COOPERATIVE LIBRARY;155 REFORM STREET;CARROLLTON;35447;2053678407;315;-88094151;33261904
AL;AL0257;504-006;R.L. HADDEN MEMORIAL LIBRARY;17163 ALABAMA 75;HENAGAR;35978;2566571380;1569;-85745154;34631505
AL;AL8004;AL8004;MT. VERNON PUBLIC LIBRARY;19180 SHEPARD LAKE ROAD EAST;MT. VERNON;36560;2518299497;4122;-8799175;31091854
AL;AL8007;107-008;LINDA DURAN PUBLIC LIBRARY;1612 S. BETHEL RD;PRICEVILLE;35603;2565840230;6676;-86895041;34519914
AL;AL8008;999-055;SARDIS CITY PUBLIC LIBRARY;1310 CHURCH STREET;SARDIS CITY;35956;2565935634;7003;-8612271;34174524
AL;AL8009;AL8009;WOODSTOCK COMMUNITY LIBRARY;18441 EASTERN VALLEY ROAD;WOODSTOCK;35188;2059380008;7620;-87153819;33204923
AL;AL8010;999-085;NEWBERN PUBLIC LIBRARY;7840 ALABAMA HIGHWAY 61;NEWBERN;36765;3346244880;1000;-87530895;32574867
AL;AL8011;999-086;SPANISH FORT PUBLIC LIBRARY;7361 SPANISH FORT BLVD;SPANISH FORT;36527;2514106504;46275;-87895793;30670708
AR;AR0001;AROO1-009;CENTRAL ARKANSAS LIBRARY SYSTEM;100 ROCK STREET;LITTLE ROCK;72201;5019183000;1907292;-92266856;34747037
AR;AR0002;AR002;WASHINGTON COUNTY LIBRARY SYSTEM;1080 WEST CLYDESDALE DRIVE;FAYETTEVILLE;72701;4794426253;802606;-94175148;36034188
AR;AR0003;AR003-013;MARION COUNTY LIBRARY;308 OLD MAIN;YELLVILLE;72687;8704496015;29515;-92687269;36225616
AR;AR0004;AR0004-023;SOUTHWEST ARKANSAS REGIONAL LIBRARY;121 WEST MAIN;PRESCOTT;71857;8708875846;50181;-933815;33802841
AR;AR0005;AR005-009;MID ARKANSAS REGIONAL LIBRARY SYSTEM;202 EAST THIRD STREET;MALVERN;72104;5013325441;92835;-92812012;34363839
AR;AR0006;AR006-004;GARLAND COUNTY LIBRARY;1427 MALVERN AVENUE;HOT SPRINGS;71901;5016234161;408227;-9303987;34497714
AR;AR0007;AR0007-016;WHITE RIVER REGIONAL LIBRARY;503 WEST MAIN STREET, SUITE 3;MOUNTAIN VIEW;72560;8702694682;158864;-92123049;35867583
AR;AR0008;AR021-002;PINE BLUFF/JEFFERSON COUNTY LIBRARY SYSTEM;200 E. 8TH AVENUE;PINE BLUFF;71601;8705344802;98167;-92001893;34221562
AR;AR0009;AR009-002;CROWLEY RIDGE REGIONAL LIBRARY;315 WEST OAK AVENUE;JONESBORO;72401;8709355133;581942;-90706289;35833807
AR;AR0010;AR010-002;COLUMBIA COUNTY LIBRARY;2057 NORTH JACKSON;MAGNOLIA;71753;8702341991;33962;-93235194;33285776
AR;AR0011;AR011-003;FORT SMITH PUBLIC LIBRARY;3201 ROGERS AVENUE;FORT SMITH;72903;4797830229;345565;-94397951;35374296
AR;AR0012;AR012-004;ARKANSAS RIVER VALLEY REGIONAL LIBRARY;501 NORTH FRONT STREET;DARDANELLE;72834;4792294418;199245;-93155192;35223988
AR;AR0013;AR0056;NORTHEAST ARKANSAS REGIONAL LIBRARY;120 NORTH 12TH STREET;PARAGOULD;72450;8702368711;173624;-90500648;36057032
AR;AR0014;AR0014-016;SOUTHEAST ARKANSAS REGIONAL LIBRARY;114 W JEFFERSON;MONTICELLO;71655;8703678584;210181;-91790287;33636866
AR;AR0015;AR015-003;PHILLIPS LEE MONROE REGIONAL LIBRARY SYSTEM;702 PORTER ST;HELENA;72342;8703387732;24822;-9059135;34528134
AR;AR0016;AR016;WILLIAM F. LAMAN PUBLIC LIBRARY;2801 ORANGE STREET;NORTH LITTLE ROCK;72114;5017581720;392786;-92269579;34778062
AR;AR0017;AR017-002;FAULKNER-VAN BUREN REGIONAL LIBRARY SYSTEM;1900 TYLER STREET;CONWAY;72032;5013277482;402731;-92449777;35102834
AR;AR0019;AR019-007;WHITE COUNTY REGIONAL LIBRARY SYSTEM;113 EAST PLEASURE AVENUE;SEARCY;72143;5012792870;292696;-9173734;35247717
AR;AR0020;AR020-002;BARTON LIBRARY;200 EAST 5TH STREET;EL DORADO;71730;8708635447;55624;-92662648;33221994
AR;AR0021;AR008-002;POPE COUNTY LIBRARY SYSTEM;116 EAST 3RD STREET;RUSSELLVILLE;72801;4799684368;164594;-93133419;3527597
AR;AR0023;AR023-002;SCOTT SEBASTIAN REGIONAL LIBRARY;18 N. ADAIR STREET;GREENWOOD;72936;4799962856;82873;-94256959;35212768
AR;AR0024;AR024-002;EAST CENTRAL ARKANSAS REGIONAL LIBRARY SYSTEM;410 MERRIMAN AVE E;WYNNE;72396;8702383850;42782;-90789121;35223915
AR;AR0025;AR025;WEST MEMPHIS PUBLIC LIBRARY;213 NORTH AVALON STREET;WEST MEMPHIS;72301;8707327590;19848;-9019357;35148205
AR;AR0026;AR026-003;ASHLEY COUNTY LIBRARY;211 EAST LINCOLN STREET;HAMBURG;71646;8708532078;17890;-91796566;33225807
AR;AR0027;AR027-002;W.A. BILLINGSLEY/JACKSON COUNTY LIBRARY;213 WALNUT STREET;NEWPORT;72112;8705232952;17799;-91282618;35605259
AR;AR0028;AR028-002;TEXARKANA PUBLIC LIBRARY;600 W. 3RD ST.;TEXARKANA;75501;9037942149;287959;-9404877;33420166
AR;AR0030;AR030-002;CONWAY COUNTY LIBRARY;101 WEST CHURCH STREET;MORRILTON;72110;5013545204;54000;-92745377;351513
AR;AR0031;AR031-002;LAWRENCE COUNTY LIBRARY;115 WEST WALNUT STREET;WALNUT RIDGE;72476;8708863222;52406;-90955476;36068968
AR;AR0037;AR037-002;FORREST CITY PUBLIC LIBRARY;421 SOUTH WASHINGTON STREET;FORREST CITY;72335;8706335646;13396;-90784112;35006677
AR;AR0038;AR038-002;BENTONVILLE PUBLIC LIBRARY;405 SOUTH MAIN STREET;BENTONVILLE;72712;4792713192;296311;-94208892;36368073
AR;AR0039;AR0039-004;BAXTER COUNTY LIBRARY;300 LIBRARY HILL;MOUNTAIN HOME;72653;8705800987;199264;-92387457;36314993
AR;AR0040;AR018-001;MISSISSIPPI/CRITTENDEN REGIONAL LIBRARY;200 NORTH 5TH STREET;BLYTHEVILLE;72315;8707622431;127018;-89908017;35928071
AR;AR0041;AR022-002;LONOKE COUNTY LIBRARY SYSTEM;204 EAST 2ND STREET;LONOKE;72086;8555726657;185970;-91898922;34785286
AR;AR0042;AR0042;ARKANSAS COUNTY LIBRARY;2002 S. BUERKLE STREET;STUTTGART;72160;8709731966;36871;-91558412;34481904
AR;AR0043;AR0043-002;TRUMANN PUBLIC LIBRARY;1200 WEST MAIN;TRUMANN;72472;8704837744;6480;-90523306;35671347
AR;AR0044;AR0044-002;BELLA VISTA PUBLIC LIBRARY;11 DICKENS PLACE;BELLA VISTA;72714;4798551753;78850;-94242648;36474158
AR;AR0046;AR0046-003;SALINE COUNTY LIBRARY;1800 SMITHERS DRIVE;BENTON;72015;5017784766;297356;-92569799;34580717
AR;AR0047;AR0047-001;ROGERS PUBLIC LIBRARY;711 S. DIXIELAND ROAD;ROGERS;72758;4796211152;203862;-94143734;36328374
AR;AR0048;AR0048-001;CRAWFORD COUNTY LIBRARY SYSTEM;1409 MAIN ST.;VAN BUREN;72956;4794713226;444484;-9434445;35436637
AR;AR0049;AR0049-001;CARROLL AND MADISON LIBRARY SYSTEM;106 SPRING STREET;BERRYVILLE;72616;8704235300;300507;-93568318;36363946
AR;AR0050;AR0050-001;BOONE COUNTY LIBRARY;221 W. STEPHENSON AVE;HARRISON;72601;8707415913;132534;-93109427;36229848
AR;AR0051;AR0051-001;NEWTON COUNTY;230 S. STONE;JASPER;72641;8704462983;12740;-93185491;36004185
AR;AR0060;AR0028;CLARK COUNTY LIBRARY;609 CADDO STREET;ARKADELPHIA;71923;8702462271;4650;-93054122;34120942
AR;AR0061;AR0061-001;LAFAYETTE COUNTY LIBRARY;219 E. THIRD STREET;LEWISVILLE;71845;8709214757;28685;-93575839;33357208
AR;AR0062;AR0062;OUACHITA MOUNTAINS REGIONAL LIBRARY;145A WHITTINGTON STREET;MT. IDA;71957;8708673812;37284;-93633116;34556328
