STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
AL;AL0102;501-013;MIDFIELD PUBLIC LIBRARY;400 BRELAND DRIVE;MIDFIELD;35228;2059231027;38812;-86916261;3345734
AL;AL0103;501-014;PLEASANT GROVE PUBLIC LIBRARY;501 PARK ROAD;PLEASANT GROVE;35127;2057441742;25193;-86970719;33490858
AL;AL0104;501-015;TARRANT PUBLIC LIBRARY;1143 FORD AVENUE;TARRANT;35217;2058410575;28044;-86769878;33583067
AL;AL0105;501-016;TRUSSVILLE PUBLIC LIBRARY;201 PARKWAY DRIVE;TRUSSVILLE;35173;2056552022;260332;-86604718;3362663
AL;AL0106;501-017;VESTAVIA HILLS LIBRARY IN THE FOREST;1221 MONTGOMERY HIGHWAY;VESTAVIA HILLS;35216;2059780155;486313;-8678846;33431477
AL;AL0107;501-018;WARRIOR PUBLIC LIBRARY;101 FIRST STREET;WARRIOR;35180;2056473006;20997;-86807083;33813359
AL;AL0108;501-019;BIRMINGHAM PUBLIC LIBRARY;2100 PARK PLACE;BIRMINGHAM;35203;2052263610;1496318;-86807273;33520886
AL;AL0109;504-000;FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY;504 GRAND AVENUE NW;FORT PAYNE;35967;2568452671;36451;-85720317;34444933
AL;AL0110;504-001;COLLINSVILLE PUBLIC LIBRARY;151 MAIN STREET;COLLINSVILLE;35961;2565242323;8000;-85861103;34263986
AL;AL0111;504-002;GERALDINE PUBLIC LIBRARY;13543 ALABAMA HIGHWAY 227;GERALDINE;35974;2566596663;10241;-86005982;34358846
AL;AL0112;504-003;RAINSVILLE PUBLIC LIBRARY;941 EAST MAIN STREET;RAINSVILLE;35986;2566383311;21785;-8587707;34464065
AL;AL0113;505-000;ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM;700 EAST CHURCH STREET;ATMORE;36502;2513684130;0;-87485642;31022655
AL;AL0114;505-001;ATMORE PUBLIC;700 E. CHURCH STREET;ATMORE;36502;2513685234;37388;-87485642;31022655
AL;AL0115;505-002;BREWTON PUBLIC LIBRARY;206 WEST JACKSON STREET;BREWTON;36426;2518674626;63508;-87070355;31120287
AL;AL0116;505-003;FLOMATON PUBLIC LIBRARY;436 HOUSTON STREET;FLOMATON;36441;2512963552;49654;-87262727;31002317
AL;AL0117;506-000;GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY;254 COLLEGE STREET;GADSDEN;35901;2565494699;93000;-86009861;3401237
AL;AL0118;999-082;ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY;604 NORTH 4TH STREET;ATTALLA;35954;2565389266;9055;-86087321;34025074
AL;AL0119;506-002;RAINBOW CITY PUBLIC LIBRARY;3702 RAINBOW DRIVE;RAINBOW CITY;35906;2564428477;73253;-86046784;33950353
AL;AL0121;508-001;DEMOPOLIS PUBLIC LIBRARY;211 E. WASHINGTON STREET;DEMOPOLIS;36732;3342891595;89485;-87835651;32517338
AL;AL0122;508-002;MARENGO COUNTY PUBLIC LIBRARY;210 NORTH SHILOH STREET;LINDEN;36748;3342952246;15404;-87796499;32306397
AL;AL0123;509-000;MARSHALL COUNTY COOPERATIVE LIBRARY;600 COLLEGE STREET SUITE 100;ALBERTVILLE;35950;2568788523;4405;-86199678;34257103
AL;AL0124;509-001;ARAB PUBLIC LIBRARY;325 2ND STREET NW;ARAB;35016;2565863366;25982;-86496944;34320345
AL;AL0125;509-002;BOAZ PUBLIC LIBRARY;404 THOMAS AVE.;BOAZ;35957;2565938056;80150;-86160995;34200691
AL;AL0126;509-003;GUNTERSVILLE PUBLIC LIBRARY;1240 O`BRIG AVENUE;GUNTERSVILLE;35976;2565717595;74502;-86302129;34349152
AL;AL0127;509-004;ALBERTVILLE PUBLIC LIBRARY;200 JACKSON STREET;ALBERTVILLE;35950;2568918290;12480;-86203009;34264408
AL;AL0128;510-000;HARRISON REGIONAL LIBRARY SYSTEM;50 LESTER STREET;COLUMBIANA;35051;2056693910;61;-86608677;33179906
AL;AL0129;510-001;ALABASTER - ALBERT L. SCOTT LIBRARY;100 9TH STREET N.W.;ALABASTER;35007;2056646822;103726;-86826696;33244287
AL;AL0130;510-002;CALERA PUBLIC LIBRARY;9700 HIGHWAY 25;CALERA;35040;2056687200;53153;-86768626;33097194
AL;AL0131;510-003;COLUMBIANA PUBLIC LIBRARY;50 LESTER STREET;COLUMBIANA;35051;2056695812;57354;-86608677;33179906
AL;AL0132;510-004;HELENA - JANE B. HOLMES PUBLIC LIBRARY;230 TUCKER ROAD;HELENA;35080;2056648308;23514;-86842575;33289137
AL;AL0133;510-005;VINCENT - LALLOUISE F. MCGRAW LIBRARY;42850 HIGHWAY 25;VINCENT;35178;2056722749;7300;-86410898;33386767
AL;AL0134;510-006;MONTEVALLO - PARNELL MEMORIAL LIBRARY;277 PARK DRIVE;MONTEVALLO;35115;2056659207;35552;-86858645;33101367
AL;AL0135;510-007;PELHAM PUBLIC LIBRARY;3160 PELHAM PARKWAY;PELHAM;35124;2056206418;119873;-86810801;33287688
AL;AL0136;510-008;WILSONVILLE - VERNICE STOUDENMIRE LIBRARY;9905 NORTH MAIN STREET;WILSONVILLE;35186;2056696180;6035;-86484016;3323449
AL;AL0137;AL8003 - 1;NORTH SHELBY LIBRARY;5521 CAHABA VALLEY ROAD;BIRMINGHAM;35242;2054395555;130000;-86716136;33365376
AL;AL0140;511-001;ALICEVILLE PUBLIC LIBRARY;416 THIRD AVENUE NE;ALICEVILLE;35442;2053736691;9330;-88147756;33129274
AL;AL0141;511-002;CARROLLTON PUBLIC LIBRARY;225 COMMERCE AVENUE;CARROLLTON;35447;2053672142;7447;-88094446;3325807
AL;AL0142;511-003;GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY;287 MAIN STREET SOUTH;GORDO;35466;2053647148;6667;-87903067;33318578
AL;AL0143;511-004;REFORM PUBLIC LIBRARY;302 FIRST STREET SOUTH;REFORM;35481;2053756240;16250;-88014521;33380932
AL;AL0144;512-000;ST. CLAIR COUNTY LIBRARY;139 5TH AVENUE;ASHVILLE;35953;2055943694;10836;-86254609;33837309
AL;AL0145;512-001;ASHVILLE PUBLIC LIBRARY;196 SIXTH AVENUE;ASHVILLE;35953;2055947954;6355;-86253442;33836483
AL;AL0146;512-002;MOODY - DORIS STANLEY MEMORIAL LIBRARY;1515 BOOKMARK LANE;MOODY;35004;2056402517;17891;-86505859;33590333
AL;AL0147;512-003;ODENVILLE PUBLIC LIBRARY;200 ALABAMA STREET;ODENVILLE;35120;2056295901;22091;-8639637;33678714
AL;AL0148;999-031;PELL CITY PUBLIC LIBRARY;1000 BRUCE ETHEREDGE PKWY STE 100;PELL CITY;35128;2058841015;57450;-86276193;33576614
AL;AL0151;513-001;YORK - HIGHTOWER MEMORIAL LIBRARY;602 2ND AVENUE;YORK;36925;2053922004;7391;-88296753;32486171
AL;AL0152;513-002;LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY;206 MONROE ST.;LIVINGSTON;35470;2056522349;15105;-88187587;32583474
AL;AL0154;514-001;ANNISTON - CALHOUN COUNTY PUBLIC LIBRARY;108 EAST 10TH STREET;ANNISTON;36201;2562378501;136357;-85828191;33657069
AL;AL0155;514-002;JACKSONVILLE PUBLIC LIBRARY;200 PELHAM ROAD SOUTH;JACKSONVILLE;36265;2564356332;44419;-85761275;33812804
AL;AL0156;514-003;PIEDMONT PUBLIC LIBRARY;106 NORTH MAIN STREET;PIEDMONT;36272;2564473369;39000;-8561354;33923304
AL;AL0157;999-001;AKRON PUBLIC LIBRARY;207 FIRST AVENUE SOUTH;AKRON;35441;2053723148;330;-87742092;32877296
AL;AL0158;999-002;DOTHAN HOUSTON COUNTY LIBRARY SYSTEM;445 NORTH OATES STREET;DOTHAN;36303;3347939767;369640;-8539408;31228474
AL;AL0159;999-003;BLOUNTSVILLE PUBLIC LIBRARY;65 CHESTNUT STREET;BLOUNTSVILLE;35031;2054293156;19500;-86589959;34078928
AL;AL0160;999-004;CHEROKEE PUBLIC LIBRARY;118 CHURCH STREET;CHEROKEE;35616;2563594384;6438;-87972146;34756395
AL;AL0161;999-005;BRENT - CENTREVILLE PUBLIC LIBRARY;20 LIBRARY STREET;CENTREVILLE;35042;2059264736;24657;-87150908;32947304
AL;AL0162;999-006;CHILTON - CLANTON PUBLIC LIBRARY;100 FIRST AVENUE;CLANTON;35045;2057551768;47810;-86624459;32840765
AL;AL0163;999-007;CHOCTAW COUNTY PUBLIC LIBRARY;124 NORTH ACADEMY AVENUE;BUTLER;36904;2054592542;8600;-88220104;32090149
AL;AL0164;999-008;CITRONELLE MEMORIAL LIBRARY;7855 STATE STREET;CITRONELLE;36522;2518667319;10354;-88228795;31090887
AL;AL0165;999-009;GROVE HILL PUBLIC LIBRARY;108 DUBOSE AVENUE;GROVE HILL;36451;2512758157;7022;-87775871;31705389
AL;AL0166;999-010;HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY;915 MONROE STREET;HUNTSVILLE;35801;2565325950;1175380;-86590298;3472335
AL;AL0167;999-011;EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY;420 PRAIRIE AVENUE;EUTAW;35462;2053729026;19620;-87887951;32837515
AL;AL0168;999-012;GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY;309 FORT DALE STREET;GREENVILLE;36037;3343823216;45000;-86626554;3183206
AL;AL0169;999-013;HALE COUNTY LIBRARY;1103 MAIN STREET;GREENSBORO;36744;3346243409;10260;-87592803;327041
AL;AL0170;999-014;CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY;224 GRANT STREET;CHICKASAW;36611;2514526465;3264;-8807829;3076502
AL;AL0171;999-015;JACKSON - WHITE SMITH MEMORIAL LIBRARY;213 COLLEGE AVENUE;JACKSON;36545;2512464962;13835;-87893787;31512345
AL;AL0172;999-016;MARION - PERRY COUNTY PUBLIC LIBRARY;202 WASHINGTON STREET;MARION;36756;3346836411;6943;-87319062;3263427
AL;AL0173;999-017;WOODVILLE PUBLIC LIBRARY;26 VENSON STREET;WOODVILLE;35776;2567762796;3656;-86274698;34627129
AL;AL0174;999-018;CITY OF BAYOU LA BATRE PUBLIC LIBRARY;12747 PADGETT SWITCH ROAD;IRVINGTON;36509;2518244213;18995;-88240926;30425839
AL;AL0175;999-019;SCOTTSBORO PUBLIC LIBRARY;1002 SOUTH BROAD STREET;SCOTTSBORO;35768;2565744335;123091;-86035058;34661098
AL;AL0176;999-020;ONEONTA PUBLIC LIBRARY;221 SECOND STREET SOUTH;ONEONTA;35121;2052747641;67166;-86475337;33944157
AL;AL0177;999-021;THOMASVILLE PUBLIC LIBRARY;1401 MOSLEY DRIVE;THOMASVILLE;36784;3346365343;43042;-87736286;3193051
AL;AL0178;999-022;MACON COUNTY - TUSKEGEE PUBLIC LIBRARY;302 SOUTH MAIN STREET;TUSKEGEE;36083;3347275192;35021;-8568905;324219
AL;AL0179;999-023;MOUNDVILLE PUBLIC LIBRARY;279 MARKET STREET;MOUNDVILLE;35474;2053712283;6946;-87627578;32997474
AL;AL0180;999-024;UNIONTOWN PUBLIC LIBRARY;108 WATER STREET;UNIONTOWN;36786;3346286681;6021;-87514224;32447129
AL;AL0181;999-025;PRICHARD PUBLIC LIBRARY;300 WEST LOVEJOY LOOP;PRICHARD;36610;2514527847;36427;-88083996;30731727
AL;AL0182;999-026;WASHINGTON COUNTY PUBLIC LIBRARY;14102 ST. STEPHENS AVENUE;CHATOM;36518;2518472097;31408;-88243706;31461165
AL;AL0184;999-030;EVERGREEN PUBLIC LIBRARY;119 CEMETERY AVENUE;EVERGREEN;36401;2515782670;16238;-86953754;31433997
AL;AL0186;999-032;MOBILE PUBLIC LIBRARY;701 GOVERNMENT STREET;MOBILE;36602;2512087073;1375573;-88050674;30687154
AL;AL0187;999-036;MONTGOMERY CITY-COUNTY PUBLIC LIBRARY;245 HIGH STREET;MONTGOMERY;36104;3342404300;566269;-86305411;32371924
AL;AL0188;999-037;WHITE HALL PUBLIC LIBRARY;640 FREEDOM ROAD;WHITE HALL;36040;3348747323;184;-86719921;32287461
AL;AL0189;999-040;STEVENSON PUBLIC LIBRARY;102 WEST MAIN STREET;STEVENSON;35772;2564373008;5560;-8583886;34868657
AL;AL0190;516-002;KILLEN PUBLIC LIBRARY;325 J. C. MAULDIN HIGHWAY;KILLEN;35645;2567575471;26588;-87540936;34859277
AL;AL0191;516-003;LEXINGTON - BURCHELL CAMPBELL MEMORIAL LIBRARY;11075 HIGHWAY 101;LEXINGTON;35648;2562295579;20097;-87371225;34967751
AL;AL0192;999-043;AUTAUGA - PRATTVILLE PUBLIC LIBRARY;254 DOSTER STREET;PRATTVILLE;36067;3343653396;197356;-86468909;32456939
AL;AL0193;999-044;FAYETTE COUNTY MEMORIAL LIBRARY;326 TEMPLE AVENUE NORTH;FAYETTE;35555;2059326625;22000;-8783076;33687497
AL;AL0194;999-045;PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY;1501 17TH AVENUE;PHENIX CITY;36867;3342971139;119263;-85016091;3247518
AL;AL0195;999-046;SELMA - DALLAS COUNTY PUBLIC LIBRARY;1103 SELMA AVENUE;SELMA;36703;3348741725;143640;-8702047;32409023
AL;AL0196;999-047;TUSCALOOSA PUBLIC LIBRARY;1801 JACK WARNER PARKWAY;TUSCALOOSA;35401;2053455820;364323;-87562483;33216205
AL;AL0197;999-048;WILCOX COUNTY LIBRARY;100 BROAD STREET;CAMDEN;36726;3346824655;7369;-87289824;31991875
AL;AL0198;999-049;MONROE COUNTY PUBLIC LIBRARY;121 PINEVILLE ROAD;MONROEVILLE;36460;2517433818;57180;-87323596;31528055
AL;AL0199;999-051;CULLMAN COUNTY PUBLIC LIBRARY;200 CLARK STREET NE;CULLMAN;35055;2567341068;101778;-86841189;3417969
AL;AL0200;999-052;VALLEY - H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY;3419 20TH AVENUE;VALLEY;36854;3347682161;193971;-85177732;32838772
AL;AL0203;999-081;HOKES BLUFF PUBLIC LIBRARY;3310 ALFORDS BEND ROAD;HOKES BLUFF;35903;2564929846;11520;-85866086;33991942
AL;AL0204;512-004;RAGLAND PUBLIC LIBRARY;26 PROVIDENCE ROAD;RAGLAND;35131;2054722007;5820;-86144511;3374387
AL;AL0206;999-063;HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY;215 B TUSKEENA STREET;HAYNEVILLE;36040;3345482686;5875;-86585241;32183869
AL;AL0208;504-004;IDER PUBLIC LIBRARY;11309 ALABAMA HIGHWAY 75 UNIT 1;IDER;35981;2566572170;5999;-85672885;34690897
AL;AL0209;517-002;EUFAULA CARNEGIE LIBRARY;217 NORTH EUFAULA AVENUE;EUFAULA;36027;3346872336;48413;-85145606;31894026
AL;AL0210;509-005;GRANT PUBLIC LIBRARY;5379 MAIN STREET;GRANT;35747;2567285128;7800;-86252872;34526414
AL;AL0211;999-076;DALEVILLE PUBLIC LIBRARY;308 DONNELL BOULEVARD;DALEVILLE;36322;3345039119;26805;-85707057;31314859
AL;AL0216;107-005;COURTLAND PUBLIC LIBRARY;215 COLLEGE STREET;COURTLAND;35618;2566379988;6721;-87310429;34665965
AL;AL0217;107-006;EVA PUBLIC LIBRARY;4549 HIGHWAY 55 EAST;EVA;35621;2567968638;4557;-86757649;34331808
AL;AL0218;504-005;CROSSVILLE PUBLIC LIBRARY;8075 AL HWY 227;CROSSVILLE;35962;2565282628;7904;-85991877;34287038
AL;AL0219;999-083;WALNUT GROVE - WESTSIDE PUBLIC LIBRARY;5151 WALNUT GROVE ROAD;WALNUT GROVE;35990;2055896699;2136;-8630757;34054032
AL;AL0222;500-009;ORANGE BEACH PUBLIC LIBRARY;26267 CANAL ROAD;ORANGE BEACH;36561;2519812923;67213;-87576941;30292128
AL;AL0223;999-073;SATSUMA PUBLIC LIBRARY;5466 OLD HIGHWAY 43;SATSUMA;36572;2516790700;18992;-88058291;30848299
AL;AL0225;107-007;FALKVILLE PUBLIC LIBRARY;7 NORTH 1ST AVENUE;FALKVILLE;35622;2567845822;6247;-86907477;34368605
AL;AL0226;512-007;SPRINGVILLE PUBLIC LIBRARY;6315 U.S. HIGHWAY 11;SPRINGVILLE;35146;2054672339;13828;-86473094;3377421
AL;AL0227;999-074;BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY;401 ALABAMA AVENUE;BRIDGEPORT;35740;2564952259;12582;-85717736;34947238
AL;AL0229;999-080;WEST BLOCTON PUBLIC LIBRARY;62 WALTER OWENS DRIVE;WEST BLOCTON;35184;2059383570;2072;-87111548;3311836
AL;AL0231;100-009;CARBON HILL CITY LIBRARY;215 NW 2ND STREET;CARBON HILL;35549;2059244254;2655;-875289;3388968
AL;AL0238;OHATCHEE;OHATCHEE PUBLIC LIBRARY;7803 ALABAMA HIGHWAY 77;OHATCHEE;36271;2568924203;3497;-86038188;33780065
AL;AL0239;SOMERVILLE;SOMERVILLE PUBLIC LIBRARY;192 BROAD STREET;SOMERVILLE;35670;2567789779;6827;-86798892;34473429
AL;AL0240;AL8013;CHELSEA PUBLIC LIBRARY;41 WELDON DRIVE;CHELSEA;35043;2056189735;27183;-86631759;33340248
AL;AL0241;AL8014;DUTTON PUBLIC LIBRARY;23 MAIN STREET;DUTTON;35744;2562284090;1919;-85916723;34610205
AL;AL0242;AL8015;FORT DEPOSIT PUBLIC LIBRARY;11 MILNER STREET;FORT DEPOSIT;36032;3344044400;1110;-8657911;31987217
AL;AL0243;AL8016;SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY;202 WEST BROADWAY STREET;SUMMERDALE;36580;2519892011;17559;-87701512;30487229
AL;AL0244;501-020;CLAY PUBLIC LIBRARY;7257 OLD SPRINGVILLE ROAD;PINSON;35126;2056803812;15574;-86576972;33715779
AL;AL0245;104-010;ECLECTIC PUBLIC LIBRARY;50 MAIN STREET;ECLECTIC;36024;3346394727;5920;-8603464;32635971
AL;AL0246;514-005;HOBSON CITY PUBLIC LIBRARY;610 MARTIN LUTHER KING DRIVE;HOBSON CITY;36201;2568317069;4000;-85843395;33620441
AL;AL0247;999-084;MUNFORD PUBLIC LIBRARY;82 RAILROAD STREET;MUNFORD;36268;2563583600;8237;-8595425;33530838
AL;AL0248;506-003;SOUTHSIDE PUBLIC LIBRARY;2138 HIGHWAY 77;SOUTHSIDE;35907;2564426217;5184;-86022373;33922252
AL;AL0249;512-008;STEELE PUBLIC LIBRARY;78 HILLVIEW STREET;STEELE;35987;2565380811;2669;-86199029;33944185
AL;AL0250;501-021;PINSON PUBLIC LIBRARY;4410 MAIN STREET;PINSON;35126;2056809298;41659;-86681401;33691507
AL;AL0251;AL8008-001;GLENCOE PUBLIC LIBRARY;101 WEST MAIN STREET;GLENCOE;35905;2564594285;1715;-85923209;33943038
AL;AL0252;AL8009-001;MAGNOLIA SPRINGS PUBLIC LIBRARY;12440 MAGNOLIA AVENUE STE 600;MAGNOLIA SPRINGS;36555;2519652305;6800;-87770474;30405959
AL;AL0253;AL0079-003;TOWN CREEK PUBLIC LIBRARY;15971 MAIN STREET;TOWN CREEK;35672;2566852973;11259;-87405987;34682031
AL;AL0254;501-000;JEFFERSON COUNTY LIBRARY COOPERATIVE;2100 PARK PLACE;BIRMINGHAM;35203;2052263615;2275;-86807273;33520886
AL;AL0255;508-000;MARENGO LIBRARY SYSTEM;211 EAST WASHINGTON STREET;DEMOPOLIS;36732;3342891595;457;-87835651;32517338
AL;AL0256;511-000;PICKENS COUNTY COOPERATIVE LIBRARY;155 REFORM STREET;CARROLLTON;35447;2053678407;391;-88094452;3326792
AL;AL0257;504-006;R.L. HADDEN MEMORIAL LIBRARY;17163 ALABAMA 75;HENAGAR;35978;2566571380;3011;-85744552;34631874
AL;AL8004;AL8004;MT. VERNON PUBLIC LIBRARY;19180 SHEPARD LAKE ROAD EAST;MT. VERNON;36560;2518299497;3920;-8799174;31091735
AL;AL8007;107-008;LINDA DURAN PUBLIC LIBRARY;1612 S. BETHEL RD;PRICEVILLE;35603;2565840230;5484;-86894958;34521669
AL;AL8008;999-055;SARDIS CITY PUBLIC LIBRARY;1310 CHURCH STREET;SARDIS CITY;35956;2565935634;6997;-86122726;34174536
AL;AL8009;AL8009;WOODSTOCK COMMUNITY LIBRARY;18441 EASTERN VALLEY ROAD;WOODSTOCK;35188;2059380008;8980;-87153776;33205021
AL;AL8010;999-085;NEWBERN PUBLIC LIBRARY;7840 ALABAMA HIGHWAY 61;NEWBERN;36765;3346244880;200;-87533075;32597985
AL;AL8011;999-086;SPANISH FORT PUBLIC LIBRARY;7361 SPANISH FORT BLVD;SPANISH FORT;36527;2514106504;37502;-87895507;30670649
AR;AR0001;AROO1-009;CENTRAL ARKANSAS LIBRARY SYSTEM;100 ROCK STREET;LITTLE ROCK;72201;5019183000;2068854;-92266769;34747516
AR;AR0002;AR002;WASHINGTON COUNTY LIBRARY SYSTEM;1080 WEST CLYDESDALE DRIVE;FAYETTEVILLE;72701;4794426253;798320;-94175534;36034184
AR;AR0003;AR003-013;MARION COUNTY LIBRARY;308 OLD MAIN;YELLVILLE;72687;8704496015;27576;-9269091;36246789
AR;AR0004;AR0004-023;SOUTHWEST ARKANSAS REGIONAL LIBRARY;121 WEST MAIN;PRESCOTT;71857;8708875846;14183;-9338119;33802651
AR;AR0005;AR005-009;MID ARKANSAS REGIONAL LIBRARY SYSTEM;202 EAST THIRD STREET;MALVERN;72104;5013325441;88372;-92811827;34363955
AR;AR0006;AR006-004;GARLAND COUNTY LIBRARY;1427 MALVERN AVENUE;HOT SPRINGS;71901;5016234161;410806;-93039265;34497314
AR;AR0007;AR0007-016;WHITE RIVER REGIONAL LIBRARY;503 WEST MAIN STREET, SUITE 3;MOUNTAIN VIEW;72560;8702694682;155828;-92123042;35867586
AR;AR0008;AR021-002;PINE BLUFF JEFFERSON COUNTY LIBRARY SYSTEM;200 E. 8TH AVENUE;PINE BLUFF;71601;8705344802;83515;-92001881;34221623
AR;AR0009;AR009-002;CROWLEY RIDGE REGIONAL LIBRARY;315 WEST OAK AVENUE;JONESBORO;72401;8709355133;632643;-90707472;35833823
AR;AR0010;AR010-002;COLUMBIA COUNTY LIBRARY;2057 NORTH JACKSON;MAGNOLIA;71753;8702341991;35845;-93235134;33285709
AR;AR0011;AR011-003;FORT SMITH PUBLIC LIBRARY;3201 ROGERS AVENUE;FORT SMITH;72903;4797830229;359947;-94396899;35373756
AR;AR0012;AR012-004;ARKANSAS RIVER VALLEY REGIONAL LIBRARY;501 NORTH FRONT STREET;DARDANELLE;72834;4792294418;212996;-93155147;35223994
AR;AR0013;AR0056;NORTHEAST ARKANSAS REGIONAL LIBRARY;120 NORTH 12TH STREET;PARAGOULD;72450;8702368711;173953;-90500635;3605651
AR;AR0014;AR0014-016;SOUTHEAST ARKANSAS REGIONAL LIBRARY;114 W JEFFERSON;MONTICELLO;71655;8703678584;227792;-91790271;33636838
AR;AR0015;AR015-003;PHILLIPS LEE MONROE REGIONAL LIBRARY SYSTEM;702 PORTER ST;HELENA;72342;8703387732;24900;-90591377;34528163
AR;AR0016;AR016;WILLIAM F. LAMAN PUBLIC LIBRARY;2801 ORANGE STREET;NORTH LITTLE ROCK;72114;5017581720;361458;-9226949;34779775
AR;AR0017;AR017-002;FAULKNER-VAN BUREN REGIONAL LIBRARY SYSTEM;1900 TYLER STREET;CONWAY;72032;5013277482;391614;-92450181;35102848
AR;AR0019;AR019-007;WHITE COUNTY REGIONAL LIBRARY SYSTEM;113 EAST PLEASURE AVENUE;SEARCY;72143;5012792870;294982;-91736249;35247674
AR;AR0020;AR020-002;BARTON LIBRARY;200 EAST 5TH STREET;EL DORADO;71730;8708635447;54994;-92662141;33221987
AR;AR0021;AR008-002;POPE COUNTY LIBRARY SYSTEM;116 EAST 3RD STREET;RUSSELLVILLE;72801;4799684368;151718;-93132742;35275973
AR;AR0023;AR023-002;SCOTT SEBASTIAN REGIONAL LIBRARY;18 N. ADAIR STREET;GREENWOOD;72936;4799962856;82009;-94256968;3521311
AR;AR0024;AR024-002;EAST CENTRAL ARKANSAS REGIONAL LIBRARY SYSTEM;410 MERRIMAN AVE E;WYNNE;72396;8702383850;61708;-90789031;35223909
AR;AR0025;AR025;WEST MEMPHIS PUBLIC LIBRARY;213 NORTH AVALON STREET;WEST MEMPHIS;72301;8707327590;19656;-90193569;35148193
AR;AR0026;AR026-003;ASHLEY COUNTY LIBRARY;211 EAST LINCOLN STREET;HAMBURG;71646;8708532078;62849;-91796071;33225728
AR;AR0027;AR027-002;W.A. BILLINGSLEY/JACKSON COUNTY LIBRARY;213 WALNUT STREET;NEWPORT;72112;8705232952;17439;-91282609;35605273
AR;AR0028;AR028-002;TEXARKANA PUBLIC LIBRARY;600 W. 3RD ST.;TEXARKANA;75501;9037942149;324860;-94048079;33420454
AR;AR0030;AR030-002;CONWAY COUNTY LIBRARY;101 WEST CHURCH STREET;MORRILTON;72110;5013545204;60125;-92745484;35151294
AR;AR0031;AR031-002;LAWRENCE COUNTY LIBRARY;115 WEST WALNUT STREET;WALNUT RIDGE;72476;8708863222;50672;-90955419;36068927
AR;AR0037;AR037-002;FORREST CITY PUBLIC LIBRARY;421 SOUTH WASHINGTON STREET;FORREST CITY;72335;8706335646;11076;-9078412;35006628
AR;AR0038;AR038-002;BENTONVILLE PUBLIC LIBRARY;405 SOUTH MAIN STREET;BENTONVILLE;72712;4792713192;300766;-94208897;36367769
AR;AR0039;AR0039-004;BAXTER COUNTY LIBRARY;300 LIBRARY HILL;MOUNTAIN HOME;72653;8705800987;187812;-92387447;36315001
AR;AR0040;AR018-001;MISSISSIPPI/CRITTENDEN REGIONAL LIBRARY;200 NORTH 5TH STREET;BLYTHEVILLE;72315;8707622431;167703;-89907983;35928581
AR;AR0041;AR022-002;LONOKE COUNTY LIBRARY SYSTEM;204 EAST 2ND STREET;LONOKE;72086;8555726657;173195;-91898918;3478526
AR;AR0042;AR0042;ARKANSAS COUNTY LIBRARY;2002 S. BUERKLE STREET;STUTTGART;72160;8709731966;39480;-91558415;3448266
AR;AR0043;AR0043-002;TRUMANN PUBLIC LIBRARY;1200 WEST MAIN;TRUMANN;72472;8704837744;7917;-90522628;3567136
AR;AR0044;AR0044-002;BELLA VISTA PUBLIC LIBRARY;11 DICKENS PLACE;BELLA VISTA;72714;4798551753;67677;-94241469;36475057
AR;AR0046;AR0046-003;SALINE COUNTY LIBRARY;1800 SMITHERS DRIVE;BENTON;72015;5017784766;284894;-92569787;34580651
AR;AR0047;AR0047-001;ROGERS PUBLIC LIBRARY;711 S. DIXIELAND ROAD;ROGERS;72758;4796211152;205520;-94143738;3632811
AR;AR0048;AR0048-001;CRAWFORD COUNTY LIBRARY SYSTEM;1409 MAIN ST.;VAN BUREN;72956;4794713226;357789;-94343831;35436628
AR;AR0049;AR0049-001;CARROLL AND MADISON LIBRARY SYSTEM;106 SPRING STREET;BERRYVILLE;72616;8704235300;295791;-93568217;36363585
AR;AR0050;AR0050-001;BOONE COUNTY LIBRARY;221 W. STEPHENSON AVE;HARRISON;72601;8707415913;130018;-93109661;36229818
AR;AR0051;AR0051-001;NEWTON COUNTY;230 S. STONE;JASPER;72641;8704462983;11984;-93185487;36004232
AR;AR0060;AR0028;CLARK COUNTY LIBRARY;609 CADDO STREET;ARKADELPHIA;71923;8702462271;11426;-93054033;34120954
AR;AR0061;AR0061-001;LAFAYETTE COUNTY LIBRARY;219 E. THIRD STREET;LEWISVILLE;71845;8709214757;31517;-93575622;33357174
AR;AR0062;AR0062;OUACHITA MOUNTAINS REGIONAL LIBRARY;145A WHITTINGTON STREET;MOUNT IDA;71957;8708673812;37896;-93633059;34556329
